No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
51578,2015,11,20,1,3,49.0,57.8,63.0,60.0,0.0,63.0,63.0,1.0,SE,50.08,0.0,0.0
51579,2015,11,20,2,3,49.0,55.4,61.0,59.0,0.0,61.0,61.0,1.0,SE,51.87,0.0,0.0
51580,2015,11,20,3,3,54.0,53.0,53.0,50.0,0.0,100.0,1027.0,0.0,SE,55.0,0.0,0.0
51581,2015,11,20,4,3,44.0,52.0,44.0,45.0,0.0,100.0,1026.0,0.0,cv,0.89,0.0,0.0
51582,2015,11,20,5,3,28.0,51.666666666666664,34.0,32.0,0.0,100.0,1026.0,0.0,SE,1.79,0.0,0.0
51583,2015,11,20,6,3,29.0,51.333333333333336,38.0,36.0,0.0,100.0,1027.0,0.0,SE,3.58,0.0,0.0
51584,2015,11,20,7,3,33.0,51.0,40.0,45.0,0.0,100.0,1027.0,0.0,SE,5.37,0.0,0.0
51585,2015,11,20,8,3,43.0,56.0,47.0,49.0,0.0,100.0,1027.0,0.0,SE,7.16,0.0,0.0
51586,2015,11,20,9,3,53.0,68.0,56.0,61.0,0.0,56.0,56.0,0.0,SE,8.95,0.0,0.0
51587,2015,11,20,10,3,62.0,66.47619047619048,70.0,71.0,0.0,70.0,70.0,0.0,cv,0.89,0.0,0.0
51588,2015,11,20,11,3,71.0,64.95238095238095,78.0,87.0,0.0,78.0,78.0,1.0,SE,1.79,0.4,0.4
51589,2015,11,20,12,3,79.0,63.42857142857143,80.0,100.0,1.0,80.0,80.0,1.0,SE,3.58,0.2,0.6
51590,2015,11,20,13,3,92.0,61.904761904761905,100.0,99.0,0.0,100.0,100.0,1.0,SE,4.47,0.0,0.0
51591,2015,11,20,14,3,86.0,60.38095238095238,101.0,91.0,0.0,101.0,101.0,1.0,SE,6.26,0.0,0.0
51592,2015,11,20,15,3,86.0,58.85714285714286,92.0,89.0,0.0,92.0,92.0,1.0,cv,0.89,0.0,0.0
51593,2015,11,20,16,3,90.0,57.333333333333336,98.0,105.0,0.0,98.0,98.0,2.0,cv,1.78,0.0,0.0
51594,2015,11,20,17,3,96.0,55.80952380952381,97.0,95.0,0.0,97.0,97.0,2.0,cv,2.67,0.0,0.0
51595,2015,11,20,18,3,99.0,54.285714285714285,99.0,111.0,0.0,99.0,99.0,2.0,NE,1.79,0.0,0.0
51596,2015,11,20,19,3,105.0,52.76190476190476,97.0,82.0,1.0,97.0,97.0,2.0,cv,0.89,0.0,0.0
51597,2015,11,20,20,3,84.0,51.23809523809524,84.0,81.0,1.0,84.0,84.0,2.0,cv,1.78,0.0,0.0
51598,2015,11,20,21,3,53.0,49.714285714285715,57.0,56.0,1.0,57.0,57.0,2.0,SE,0.89,0.1,0.1
51599,2015,11,20,22,3,45.0,48.19047619047619,42.0,43.0,1.0,42.0,42.0,2.0,cv,0.89,0.1,0.2
51600,2015,11,20,23,3,34.0,46.66666666666667,32.0,35.0,1.0,32.0,32.0,2.0,cv,1.78,0.0,0.0
51601,2015,11,21,0,3,31.0,45.142857142857146,37.0,35.0,1.0,37.0,37.0,2.0,SE,0.89,0.1,0.1
51602,2015,11,21,1,3,32.0,43.61904761904762,32.0,35.0,1.0,32.0,32.0,2.0,cv,0.89,0.1,0.2
51603,2015,11,21,2,3,30.0,42.095238095238095,29.0,29.0,1.0,29.0,29.0,1.0,cv,1.34,0.2,0.4
51604,2015,11,21,3,3,30.0,40.57142857142857,27.0,27.0,1.0,27.0,27.0,2.0,cv,1.79,0.3,0.7
51605,2015,11,21,4,3,27.0,39.04761904761905,22.0,24.0,2.0,22.0,22.0,2.0,NW,1.79,0.3,1.0
51606,2015,11,21,5,3,28.0,37.523809523809526,23.0,28.0,1.0,23.0,23.0,2.0,cv,0.45,0.1,1.1
51607,2015,11,21,6,3,26.0,36.0,35.0,31.0,1.0,35.0,35.0,1.0,SE,1.79,0.1,1.2
51608,2015,11,21,7,3,43.0,35.743589743589745,33.0,35.0,0.0,33.0,33.0,1.0,SE,4.92,0.2,1.4
51609,2015,11,21,8,3,40.0,35.48717948717949,43.0,38.0,0.0,43.0,43.0,1.0,SE,8.05,0.2,1.6
51610,2015,11,21,9,3,38.0,35.23076923076923,36.0,31.0,0.0,100.0,1032.0,0.0,SE,9.84,0.1,1.7
51611,2015,11,21,10,3,37.0,34.97435897435898,36.0,35.0,0.0,100.0,1032.0,0.0,SE,11.63,0.1,1.8
51612,2015,11,21,11,3,38.0,34.717948717948715,35.0,43.0,0.0,100.0,1033.0,0.0,cv,0.89,0.3,2.1
51613,2015,11,21,12,3,37.0,34.46153846153846,42.0,41.0,0.0,100.0,1032.0,0.0,SE,1.79,0.2,2.3
51614,2015,11,21,13,3,38.0,34.205128205128204,44.0,53.0,0.0,100.0,1031.0,0.0,SE,3.58,0.3,2.6
51615,2015,11,21,14,3,46.0,33.94871794871795,50.0,45.0,0.0,100.0,1031.0,0.0,SE,5.37,0.1,2.7
51616,2015,11,21,15,3,50.0,33.69230769230769,47.0,46.0,0.0,100.0,1032.0,0.0,cv,0.89,0.0,0.0
51617,2015,11,21,16,3,46.0,33.43589743589744,50.0,57.0,0.0,100.0,1032.0,0.0,cv,1.78,0.0,0.0
51618,2015,11,21,17,3,54.0,33.17948717948718,54.0,60.0,0.0,93.0,1033.0,1.0,cv,2.67,0.0,0.0
51619,2015,11,21,18,3,59.0,32.92307692307692,61.0,64.0,0.0,100.0,1033.0,0.0,SE,1.79,0.0,0.0
51620,2015,11,21,19,3,61.0,32.666666666666664,74.0,81.0,0.0,100.0,1034.0,0.0,SE,3.58,0.0,0.0
51621,2015,11,21,20,3,65.66666666666667,32.41025641025641,74.33333333333333,83.0,0.0,100.0,1035.0,0.0,SE,5.37,0.0,0.0
51622,2015,11,21,21,3,70.33333333333333,32.15384615384615,74.66666666666667,77.0,0.0,100.0,1035.0,0.0,SE,7.16,0.0,0.0
51623,2015,11,21,22,3,75.0,31.897435897435898,75.0,80.0,0.0,100.0,1035.0,0.0,SE,10.29,0.0,0.0
51624,2015,11,21,23,3,71.0,31.641025641025642,73.0,69.0,-1.0,92.0,1035.0,0.0,SE,12.08,0.0,0.0
51625,2015,11,22,0,3,74.0,31.384615384615387,79.0,78.0,-2.0,86.0,1035.0,0.0,SE,12.97,0.0,0.0
51626,2015,11,22,1,3,72.0,31.128205128205128,81.0,77.0,-1.0,92.0,1035.0,0.0,SE,13.86,0.0,0.0
51627,2015,11,22,2,3,63.0,30.871794871794872,74.5,73.0,-1.0,92.0,1035.0,0.0,SE,14.75,0.0,0.0
51628,2015,11,22,3,3,54.0,30.615384615384617,68.0,61.0,-1.0,92.0,1035.0,0.0,SE,15.64,0.0,0.0
51629,2015,11,22,4,3,62.0,30.358974358974358,74.0,68.0,-1.0,92.0,1035.0,0.0,SE,16.53,0.0,0.0
51630,2015,11,22,5,3,63.0,30.102564102564102,67.0,66.0,-1.0,92.0,1035.0,0.0,cv,0.89,0.0,0.0
51631,2015,11,22,6,3,67.0,29.846153846153847,70.0,77.0,-1.0,92.0,1035.0,0.0,NE,0.89,0.1,0.1
51632,2015,11,22,7,3,57.0,29.58974358974359,79.0,69.0,-1.0,92.0,1035.0,0.0,cv,0.89,1.0,1.1
51633,2015,11,22,8,3,56.0,29.333333333333336,54.0,50.0,-2.0,92.0,1036.0,-1.0,NW,1.79,1.1,2.2
51634,2015,11,22,9,3,40.0,29.076923076923077,42.0,41.0,-2.0,100.0,1037.0,-2.0,cv,0.89,0.7,2.9
51635,2015,11,22,10,3,41.0,28.82051282051282,43.0,45.0,-3.0,92.0,1037.0,-2.0,SE,3.13,0.4,3.3
51636,2015,11,22,11,3,46.0,28.564102564102566,42.0,40.0,-3.0,92.0,1037.0,-2.0,SE,6.26,0.5,3.8
51637,2015,11,22,12,3,38.0,28.307692307692307,39.0,38.0,-3.0,100.0,1037.0,-3.0,SE,8.05,0.6,4.4
51638,2015,11,22,13,3,35.0,28.05128205128205,28.0,26.0,-4.0,92.0,1036.0,-3.0,SE,9.84,0.7,5.1
51639,2015,11,22,14,3,31.0,27.794871794871796,33.0,32.0,-4.0,92.0,1036.0,-3.0,SE,12.97,0.8,5.9
51640,2015,11,22,15,3,27.0,27.53846153846154,31.0,34.0,-3.0,100.0,1036.0,-3.0,cv,0.89,0.3,6.2
51641,2015,11,22,16,3,33.0,27.282051282051285,31.0,34.0,-4.0,92.0,1036.0,-3.0,SE,1.79,0.1,6.3
51642,2015,11,22,17,3,32.0,27.025641025641026,31.0,40.0,-4.0,100.0,1036.0,-4.0,SE,4.92,0.1,6.4
51643,2015,11,22,18,3,34.0,26.76923076923077,42.0,37.0,-4.0,100.0,1036.0,-4.0,SE,6.71,0.2,6.6
51644,2015,11,22,19,3,39.0,26.512820512820515,35.0,43.0,-4.0,100.0,1037.0,-4.0,SE,8.5,0.3,6.9
51645,2015,11,22,20,3,35.0,26.256410256410255,40.0,40.0,-4.0,100.0,1037.0,-4.0,SE,10.29,0.2,7.1
51646,2015,11,22,21,3,39.0,26.0,43.0,47.0,-4.0,100.0,1037.0,-4.0,SE,11.18,0.0,0.0
51647,2015,11,22,22,3,42.0,25.743589743589745,46.0,45.0,-4.0,100.0,1037.0,-4.0,cv,0.89,0.1,0.1
51648,2015,11,22,23,3,41.0,25.48717948717949,42.0,48.0,-4.0,100.0,1037.0,-4.0,cv,1.78,0.2,0.3
51649,2015,11,23,0,3,32.0,25.230769230769234,34.0,33.0,-4.0,100.0,1037.0,-4.0,cv,2.67,0.0,0.0
51650,2015,11,23,1,3,29.0,24.974358974358974,27.0,34.0,-5.0,92.0,1036.0,-4.0,NW,1.79,0.0,0.0
51651,2015,11,23,2,3,46.0,24.71794871794872,33.0,38.0,-5.0,92.0,1036.0,-4.0,NW,4.92,0.0,0.0
51652,2015,11,23,3,3,22.0,24.461538461538463,23.0,20.0,-5.0,92.0,1036.0,-4.0,cv,0.89,0.0,0.0
51653,2015,11,23,4,3,16.0,24.205128205128204,18.0,20.0,-6.0,85.0,1036.0,-4.0,NE,0.89,0.0,0.0
51654,2015,11,23,5,3,21.0,23.94871794871795,18.0,21.0,-7.0,79.0,1036.0,-4.0,NE,2.68,0.0,0.0
51655,2015,11,23,6,3,16.0,23.692307692307693,18.0,18.0,-7.0,79.0,1037.0,-4.0,cv,0.89,0.0,0.0
51656,2015,11,23,7,3,23.0,23.435897435897438,21.0,25.0,-8.0,73.0,1037.0,-4.0,NE,1.79,0.0,0.0
51657,2015,11,23,8,3,30.0,23.179487179487182,26.0,25.0,-9.0,68.0,1038.0,-4.0,NE,5.81,0.0,0.0
51658,2015,11,23,9,3,26.0,22.923076923076923,28.0,30.0,-9.0,68.0,1038.0,-4.0,NE,8.94,0.0,0.0
51659,2015,11,23,10,3,27.0,22.666666666666668,28.0,25.0,-9.0,63.0,1039.0,-3.0,NE,12.07,0.0,0.0
51660,2015,11,23,11,3,33.0,22.410256410256412,27.0,29.0,-9.0,63.0,1039.0,-3.0,NE,16.09,0.0,0.0
51661,2015,11,23,12,3,34.0,22.153846153846153,26.772727272727273,34.0,-8.0,63.0,1038.0,-2.0,NW,4.02,0.0,0.0
51662,2015,11,23,13,3,29.0,21.897435897435898,26.545454545454547,34.0,-8.0,58.0,1038.0,-1.0,NW,5.81,0.0,0.0
51663,2015,11,23,14,3,30.0,21.641025641025642,26.318181818181817,33.0,-8.0,54.0,1038.0,0.0,NW,7.6,0.0,0.0
51664,2015,11,23,15,3,22.0,21.384615384615387,26.09090909090909,32.0,-8.0,58.0,1037.0,-1.0,NW,9.39,0.0,0.0
51665,2015,11,23,16,3,21.75,21.12820512820513,25.863636363636363,29.0,-7.0,63.0,1038.0,-1.0,cv,0.89,0.0,0.0
51666,2015,11,23,17,3,21.5,20.871794871794872,25.636363636363637,20.0,-8.0,73.0,1039.0,-4.0,cv,1.78,0.0,0.0
51667,2015,11,23,18,3,21.25,20.615384615384617,25.40909090909091,15.0,-7.0,68.0,1039.0,-2.0,NW,4.02,0.0,0.0
51668,2015,11,23,19,3,21.0,20.35897435897436,25.181818181818183,21.0,-8.0,63.0,1041.0,-2.0,NW,8.04,0.0,0.0
51669,2015,11,23,20,3,22.0,20.102564102564102,24.954545454545453,16.0,-9.0,68.0,1041.0,-4.0,NW,11.17,0.0,0.0
51670,2015,11,23,21,3,21.0,19.846153846153847,24.727272727272727,19.0,-10.0,67.0,1042.0,-5.0,NW,12.06,0.0,0.0
51671,2015,11,23,22,3,24.0,19.58974358974359,24.5,25.0,-12.0,53.0,1043.0,-4.0,NE,3.13,0.0,0.0
51672,2015,11,23,23,3,15.0,19.333333333333336,24.272727272727273,19.0,-12.0,62.0,1043.0,-6.0,NE,4.92,0.0,0.0
51673,2015,11,24,0,3,20.0,19.07692307692308,24.045454545454547,20.0,-12.0,57.0,1042.0,-5.0,NE,8.94,0.0,0.0
51674,2015,11,24,1,3,14.0,18.82051282051282,23.81818181818182,9.0,-13.0,57.0,1042.0,-6.0,NE,12.07,0.0,0.0
51675,2015,11,24,2,3,5.0,18.564102564102566,23.59090909090909,10.0,-13.0,57.0,1042.0,-6.0,NE,13.86,0.0,0.0
51676,2015,11,24,3,3,6.0,18.30769230769231,23.363636363636363,11.0,-13.0,62.0,1042.0,-7.0,NW,1.79,0.0,0.0
51677,2015,11,24,4,3,6.0,18.05128205128205,23.136363636363637,8.0,-14.0,61.0,1042.0,-8.0,NW,4.92,0.0,0.0
51678,2015,11,24,5,3,8.0,17.794871794871796,22.90909090909091,13.0,-13.0,62.0,1041.0,-7.0,NE,4.02,0.0,0.0
51679,2015,11,24,6,3,12.0,17.53846153846154,22.68181818181818,14.0,-13.0,57.0,1041.0,-6.0,NE,7.15,0.0,0.0
51680,2015,11,24,7,3,16.0,17.282051282051285,22.454545454545453,12.0,-13.0,57.0,1041.0,-6.0,NE,10.28,0.0,0.0
51681,2015,11,24,8,3,18.0,17.02564102564103,22.227272727272727,17.0,-13.0,57.0,1041.0,-6.0,NE,14.3,0.0,0.0
51682,2015,11,24,9,3,13.0,16.76923076923077,22.0,23.0,-13.0,57.0,1041.0,-6.0,NE,17.43,0.0,0.0
51683,2015,11,24,10,3,19.0,16.512820512820515,19.0,21.0,-12.0,62.0,1041.0,-6.0,NW,3.13,0.0,0.0
51684,2015,11,24,11,3,20.0,16.25641025641026,24.0,27.0,-13.0,53.0,1041.0,-5.0,NE,1.79,0.0,0.0
51685,2015,11,24,12,3,21.0,16.0,28.0,34.0,-13.0,49.0,1040.0,-4.0,NW,1.79,0.0,0.0
51686,2015,11,24,13,3,26.0,15.743589743589745,28.0,37.0,-12.0,53.0,1039.0,-4.0,NW,3.58,0.0,0.0
51687,2015,11,24,14,3,31.0,15.487179487179489,28.0,37.0,-14.0,45.0,1038.0,-4.0,cv,0.89,0.0,0.0
51688,2015,11,24,15,3,33.0,15.230769230769234,30.0,31.0,-12.0,57.0,1038.0,-5.0,NW,1.79,0.0,0.0
51689,2015,11,24,16,3,38.0,14.974358974358978,32.0,44.0,-10.0,67.0,1038.0,-5.0,NE,1.79,0.0,0.0
51690,2015,11,24,17,3,41.0,14.717948717948719,35.0,39.0,-9.0,79.0,1037.0,-6.0,cv,0.89,0.0,0.0
51691,2015,11,24,18,3,41.0,14.461538461538463,34.0,35.0,-10.0,85.0,1037.0,-8.0,cv,1.78,0.0,0.0
51692,2015,11,24,19,3,54.0,14.205128205128208,40.0,50.0,-9.0,92.0,1037.0,-8.0,NE,0.89,0.0,0.0
51693,2015,11,24,20,3,79.0,13.948717948717949,66.0,59.0,-8.0,92.0,1036.0,-7.0,NW,0.89,0.0,0.0
51694,2015,11,24,21,3,100.0,13.692307692307693,60.0,69.0,-9.0,92.0,1036.0,-8.0,NE,0.89,0.0,0.0
51695,2015,11,24,22,3,100.0,13.435897435897438,68.0,67.0,-8.0,92.0,1035.0,-7.0,NW,1.79,0.0,0.0
51696,2015,11,24,23,3,76.0,13.179487179487182,71.0,67.0,-9.0,92.0,1034.0,-8.0,NE,0.89,0.0,0.0
51697,2015,11,25,0,3,75.0,12.923076923076927,70.0,69.0,-9.0,92.0,1034.0,-8.0,NE,1.78,0.0,0.0
51698,2015,11,25,1,3,58.0,12.666666666666668,63.0,63.0,-9.0,92.0,1033.0,-8.0,NE,2.67,0.0,0.0
51699,2015,11,25,2,3,69.0,12.410256410256412,72.0,74.0,-8.0,92.0,1033.0,-7.0,NW,0.89,0.0,0.0
51700,2015,11,25,3,3,83.0,12.153846153846157,76.0,85.0,-8.0,92.0,1032.0,-7.0,NE,3.13,0.0,0.0
51701,2015,11,25,4,3,83.0,11.897435897435898,84.0,91.0,-8.0,85.0,1031.0,-6.0,NW,1.79,0.0,0.0
51702,2015,11,25,5,3,87.0,11.641025641025642,82.0,84.0,-8.0,92.0,1031.0,-7.0,NW,3.58,0.0,0.0
51703,2015,11,25,6,3,82.0,11.384615384615387,83.0,89.0,-10.0,85.0,1030.0,-8.0,NE,1.79,0.0,0.0
51704,2015,11,25,7,3,87.0,11.128205128205131,83.0,93.0,-10.0,92.0,1030.0,-9.0,NW,1.79,0.0,0.0
51705,2015,11,25,8,3,92.0,10.871794871794876,87.0,92.0,-10.0,92.0,1030.0,-9.0,NW,4.92,0.0,0.0
51706,2015,11,25,9,3,94.0,10.615384615384617,86.0,82.0,-9.0,85.0,1031.0,-7.0,NW,8.05,0.0,0.0
51707,2015,11,25,10,3,81.0,10.358974358974361,90.0,96.0,-9.0,79.0,1031.0,-6.0,NW,11.18,0.0,0.0
51708,2015,11,25,11,3,85.0,10.102564102564106,84.0,96.0,-8.0,79.0,1030.0,-5.0,NW,15.2,0.0,0.0
51709,2015,11,25,12,3,63.0,9.846153846153847,76.0,72.0,-9.0,63.0,1030.0,-3.0,NW,18.33,0.0,0.0
51710,2015,11,25,13,3,6.0,9.589743589743591,12.0,11.0,-9.0,58.0,1029.0,-2.0,NW,23.25,0.0,0.0
51711,2015,11,25,14,3,7.0,9.333333333333336,12.0,11.0,-12.0,49.0,1029.0,-3.0,NW,35.32,0.0,0.0
51712,2015,11,25,15,3,11.0,9.07692307692308,10.0,8.0,-15.0,45.0,1030.0,-5.0,NW,47.39,0.0,0.0
51713,2015,11,25,16,3,11.0,8.820512820512825,7.0,13.0,-17.0,38.0,1031.0,-5.0,NW,59.46,0.0,0.0
51714,2015,11,25,17,3,4.0,8.564102564102566,15.0,10.0,-17.0,41.0,1032.0,-6.0,NW,69.29,0.0,0.0
51715,2015,11,25,18,3,6.0,8.30769230769231,10.0,13.0,-18.0,41.0,1033.0,-7.0,NW,78.23,0.0,0.0
51716,2015,11,25,19,3,5.0,8.051282051282055,7.0,9.0,-18.0,41.0,1033.0,-7.0,NW,90.3,0.0,0.0
51717,2015,11,25,20,3,3.0,7.794871794871796,10.0,8.0,-17.0,48.0,1034.0,-8.0,NW,99.24,0.0,0.0
51718,2015,11,25,21,3,8.0,7.53846153846154,6.0,9.0,-18.0,44.0,1035.0,-8.0,NW,107.29,0.0,0.0
51719,2015,11,25,22,3,6.0,7.282051282051285,10.0,8.0,-18.0,44.0,1035.0,-8.0,NW,116.23,0.0,0.0
51720,2015,11,25,23,3,8.0,7.025641025641029,14.0,7.0,-19.0,40.0,1035.0,-8.0,NW,125.17,0.0,0.0
51721,2015,11,26,0,3,11.0,6.769230769230774,11.0,8.0,-18.0,48.0,1035.0,-9.0,NW,134.11,0.0,0.0
51722,2015,11,26,1,3,8.0,6.5128205128205146,7.0,9.0,-18.0,48.0,1034.0,-9.0,NW,142.16,0.0,0.0
51723,2015,11,26,2,3,3.0,6.256410256410259,4.0,6.0,-18.0,48.0,1034.0,-9.0,NW,150.21,0.0,0.0
51724,2015,11,26,3,3,3.0,6.0,5.0,5.0,-18.0,51.0,1034.0,-10.0,NW,157.36,0.0,0.0
51725,2015,11,26,4,3,7.0,10.653543307086615,6.0,8.0,-18.0,51.0,1033.0,-10.0,NW,164.51,0.0,0.0
51726,2015,11,26,5,3,6.0,15.307086614173228,8.0,12.0,-18.0,48.0,1033.0,-9.0,NW,171.66,0.0,0.0
51727,2015,11,26,6,3,9.0,19.96062992125984,10.0,9.0,-18.0,60.0,1033.0,-12.0,NW,175.68,0.0,0.0
51728,2015,11,26,7,3,8.0,24.614173228346456,8.0,9.0,-18.0,60.0,1034.0,-12.0,NW,178.81,0.0,0.0
51729,2015,11,26,8,3,11.0,29.26771653543307,12.0,13.0,-17.0,52.0,1035.0,-9.0,NW,183.73,0.0,0.0
51730,2015,11,26,9,3,15.0,33.92125984251968,11.0,11.0,-16.0,52.0,1035.0,-8.0,NW,189.54,0.0,0.0
51731,2015,11,26,10,3,3.0,38.574803149606296,14.0,12.0,-15.0,52.0,1035.0,-7.0,NW,193.56,0.0,0.0
51732,2015,11,26,11,3,13.0,43.22834645669291,10.0,17.0,-15.0,48.0,1034.0,-6.0,NW,197.58,0.0,0.0
51733,2015,11,26,12,3,15.0,47.881889763779526,11.0,18.0,-14.0,49.0,1033.0,-5.0,NE,3.13,0.0,0.0
51734,2015,11,26,13,3,15.0,52.53543307086614,13.0,14.0,-13.0,45.0,1032.0,-3.0,NW,4.02,0.0,0.0
51735,2015,11,26,14,3,15.0,57.188976377952756,12.0,10.0,-13.0,42.0,1031.0,-2.0,NW,8.04,0.0,0.0
51736,2015,11,26,15,3,13.0,61.84251968503936,12.0,11.0,-14.0,39.0,1031.0,-2.0,NW,13.85,0.0,0.0
51737,2015,11,26,16,3,26.0,66.49606299212599,12.0,16.0,-15.0,36.0,1030.0,-2.0,NW,19.66,0.0,0.0
51738,2015,11,26,17,3,62.0,71.14960629921259,53.0,47.0,-14.0,42.0,1030.0,-3.0,NW,23.68,0.0,0.0
51739,2015,11,26,18,3,61.0,75.80314960629921,60.0,61.0,-14.0,49.0,1030.0,-5.0,NW,25.47,0.0,0.0
51740,2015,11,26,19,3,79.0,80.45669291338582,65.0,60.0,-13.0,57.0,1030.0,-6.0,SE,0.89,0.0,0.0
51741,2015,11,26,20,3,116.0,85.11023622047243,100.0,112.0,-12.0,78.0,1030.0,-9.0,SE,2.68,0.0,0.0
51742,2015,11,26,21,3,139.0,89.76377952755905,123.0,138.0,-12.0,78.0,1030.0,-9.0,cv,0.89,0.0,0.0
51743,2015,11,26,22,3,126.0,94.41732283464566,125.0,134.0,-11.0,78.0,1030.0,-8.0,cv,1.78,0.0,0.0
51744,2015,11,26,23,3,132.0,99.07086614173228,125.0,126.0,-11.0,85.0,1029.0,-9.0,cv,2.67,0.0,0.0
51745,2015,11,27,0,3,157.0,103.72440944881889,153.0,150.0,-11.0,85.0,1029.0,-9.0,NE,0.89,0.0,0.0
51746,2015,11,27,1,3,170.0,108.37795275590551,160.0,171.0,-12.0,72.0,1029.0,-8.0,NE,2.68,0.0,0.0
51747,2015,11,27,2,3,179.0,113.03149606299212,165.0,171.0,-12.0,72.0,1028.0,-8.0,NE,4.47,0.0,0.0
51748,2015,11,27,3,3,187.0,117.68503937007873,175.0,185.0,-12.0,72.0,1028.0,-8.0,NE,6.26,0.0,0.0
51749,2015,11,27,4,3,208.0,122.33858267716535,183.0,168.0,-11.0,78.0,1027.0,-8.0,cv,0.89,0.0,0.0
51750,2015,11,27,5,3,221.0,126.99212598425196,177.0,160.0,-11.0,78.0,1026.0,-8.0,cv,1.78,0.0,0.0
51751,2015,11,27,6,3,161.0,131.64566929133858,188.0,192.0,-10.0,79.0,1026.0,-7.0,cv,2.67,0.0,0.0
51752,2015,11,27,7,3,164.0,136.29921259842519,194.0,204.0,-10.0,79.0,1026.0,-7.0,cv,3.56,0.0,0.0
51753,2015,11,27,8,3,180.0,140.9527559055118,201.0,200.0,-9.0,85.0,1026.0,-7.0,cv,4.45,0.0,0.0
51754,2015,11,27,9,3,184.0,145.60629921259843,221.0,197.0,-9.0,79.0,1026.0,-6.0,SE,1.79,0.0,0.0
51755,2015,11,27,10,3,195.0,150.25984251968504,214.0,192.0,-8.0,79.0,1026.0,-5.0,cv,0.89,0.0,0.0
51756,2015,11,27,11,3,202.0,154.91338582677164,240.0,218.0,-8.0,73.0,1026.0,-4.0,NE,1.79,0.0,0.0
51757,2015,11,27,12,3,221.0,159.56692913385825,263.0,272.0,-9.0,68.0,1025.0,-4.0,cv,0.89,0.0,0.0
51758,2015,11,27,13,3,274.0,164.22047244094486,296.0,302.0,-9.0,58.0,1024.0,-2.0,cv,1.78,0.0,0.0
51759,2015,11,27,14,3,312.0,168.8740157480315,313.0,310.0,-9.0,54.0,1024.0,-1.0,cv,2.67,0.0,0.0
51760,2015,11,27,15,3,306.0,173.5275590551181,326.0,328.0,-9.0,54.0,1023.0,-1.0,cv,3.56,0.0,0.0
51761,2015,11,27,16,3,332.0,178.1811023622047,324.0,331.0,-10.0,54.0,1024.0,-2.0,cv,4.45,0.0,0.0
51762,2015,11,27,17,3,349.0,182.83464566929132,312.0,307.0,-8.0,73.0,1025.0,-4.0,SE,0.89,0.0,0.0
51763,2015,11,27,18,3,332.0,187.48818897637796,298.0,312.0,-8.0,79.0,1025.0,-5.0,SE,1.78,0.0,0.0
51764,2015,11,27,19,3,327.0,192.14173228346456,296.0,321.0,-8.0,79.0,1026.0,-5.0,cv,0.89,0.0,0.0
51765,2015,11,27,20,3,324.0,196.79527559055117,304.0,311.0,-8.0,79.0,1026.0,-5.0,SE,0.89,0.0,0.0
51766,2015,11,27,21,3,324.0,201.44881889763778,315.0,339.0,-7.0,79.0,1027.0,-4.0,cv,0.89,0.0,0.0
51767,2015,11,27,22,3,312.0,206.1023622047244,342.0,355.0,-7.0,79.0,1027.0,-4.0,SE,0.89,0.0,0.0
51768,2015,11,27,23,3,321.0,210.75590551181102,344.0,337.0,-6.0,85.0,1028.0,-4.0,cv,0.89,0.0,0.0
51769,2015,11,28,0,3,308.0,215.40944881889763,322.0,320.0,-7.0,79.0,1028.0,-4.0,SE,0.89,0.0,0.0
51770,2015,11,28,1,3,309.0,220.06299212598424,320.0,352.0,-6.0,85.0,1028.0,-4.0,SE,1.78,0.0,0.0
51771,2015,11,28,2,3,304.0,224.71653543307085,318.0,343.0,-6.0,85.0,1028.0,-4.0,NW,1.79,0.0,0.0
51772,2015,11,28,3,3,295.0,229.37007874015745,323.0,308.0,-6.0,79.0,1028.0,-3.0,NW,3.58,0.0,0.0
51773,2015,11,28,4,3,276.0,234.0236220472441,309.0,313.0,-6.0,85.0,1027.0,-4.0,cv,0.45,0.0,0.0
51774,2015,11,28,5,3,277.0,238.6771653543307,301.0,314.0,-6.0,79.0,1028.0,-3.0,cv,0.9,0.0,0.0
51775,2015,11,28,6,3,263.0,243.3307086614173,308.0,269.0,-5.0,86.0,1028.0,-3.0,cv,1.79,0.0,0.0
51776,2015,11,28,7,3,203.0,247.9842519685039,240.0,247.0,-6.0,79.0,1029.0,-3.0,cv,2.68,0.0,0.0
51777,2015,11,28,8,3,198.0,252.63779527559055,219.0,245.0,-6.0,79.0,1030.0,-3.0,SE,0.89,0.0,0.0
51778,2015,11,28,9,3,319.0,257.29133858267716,286.0,262.0,-6.0,74.0,1030.0,-2.0,cv,0.89,0.0,0.0
51779,2015,11,28,10,3,382.0,261.9448818897638,362.0,390.0,-6.0,74.0,1031.0,-2.0,SE,1.79,0.0,0.0
51780,2015,11,28,11,3,401.0,266.59842519685037,362.0,391.0,-5.0,74.0,1031.0,-1.0,cv,0.89,0.0,0.0
51781,2015,11,28,12,3,390.0,271.251968503937,361.0,365.0,-5.0,74.0,1030.0,-1.0,SE,1.79,0.0,0.0
51782,2015,11,28,13,3,333.0,275.9055118110236,329.0,306.0,-5.0,69.0,1029.0,0.0,cv,0.89,0.0,0.0
